TimeStep,SOC_Baseline,SOC_Optimized,SoH,Runtime_Base_sec,Runtime_Opt_sec,OptimizerDecision,FinalDecision
640,20.436920987654286,24.543692098765415,98.17632716049376,33107.81199999994,39761.41249999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
641,20.4329858024691,24.543298580246898,98.17476839506166,33101.43699999994,39760.78119999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
642,20.429050617283913,24.54290506172838,98.17319432098759,33095.06199999994,39760.14369999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
643,20.425154320987616,24.542515432098746,98.17162024691352,33088.74999999994,39759.506199999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
644,20.4212382716049,24.542123827160474,98.17006172839498,33082.40599999994,39758.87499999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
645,20.417303086419714,24.541730308641956,98.1684953086419,33076.03099999994,39758.24059999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
646,20.41335802469132,24.541335802469117,98.16692123456782,33069.639999999934,39757.60309999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
647,20.409461728395023,24.540946172839487,98.16534320987647,33063.327999999936,39756.96399999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
648,20.405564814814774,24.540556481481463,98.16378469135795,33057.01499999994,39756.332799999975,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
649,20.401668518518477,24.540166851851836,98.16222592592585,33050.70299999994,39755.701499999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
650,20.397733333333292,24.53977333333332,98.16066740740735,33044.327999999936,39755.07029999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
651,20.393788271604897,24.539378827160476,98.15909333333327,33037.93699999993,39754.43279999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
652,20.389872222222184,24.538987222222204,98.1575153086419,33031.592999999935,39753.79369999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
653,20.385946913580206,24.538594691358004,98.15594888888882,33025.23399999993,39753.15929999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
654,20.382001851851808,24.538200185185165,98.15437876543201,33018.84299999993,39752.52339999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
655,20.378114814814772,24.537811481481462,98.15280074074066,33012.54599999993,39751.88429999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
656,20.37421851851848,24.537421851851832,98.15124592592585,33006.23399999993,39751.254599999964,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
657,20.370312345678972,24.537031234567884,98.14968740740733,32999.90599999993,39750.623399999975,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
658,20.366367283950577,24.53663672839504,98.14812493827154,32993.514999999934,39749.99059999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
659,20.36242283950613,24.5362422839506,98.14654691358017,32987.12499999993,39749.35149999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
660,20.358525925925886,24.535852592592573,98.1449691358024,32980.81199999994,39748.71249999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
661,20.3545907407407,24.535459074074055,98.14341037037029,32974.43699999993,39748.08119999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
662,20.350655555555512,24.535065555555537,98.14183629629622,32968.06199999993,39747.44369999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
663,20.346759259259215,24.53467592592591,98.14026222222215,32961.74999999993,39746.80619999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
664,20.342862345678974,24.534286234567883,98.13870370370364,32955.43699999993,39746.174999999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
665,20.338927160493785,24.533892716049365,98.13714493827153,32949.06199999993,39745.54369999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
666,20.33501111111107,24.533501111111093,98.13557086419746,32942.71799999993,39744.90619999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
667,20.33107592592588,24.53310759259257,98.13400444444437,32936.34299999993,39744.271799999966,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
668,20.327140740740695,24.532714074074057,98.13243037037029,32929.96799999993,39743.634299999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
669,20.32320555555551,24.53232055555554,98.13085629629623,32923.59299999993,39742.99679999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
670,20.319251234567854,24.531925123456773,98.12928222222216,32917.186999999925,39742.35929999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
671,20.31531604938267,24.531531604938255,98.12770049382709,32910.811999999925,39741.718699999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
672,20.31139074074069,24.53113907407406,98.12612641975302,32904.45299999993,39741.08119999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
673,20.307445679012297,24.530744567901216,98.12455629629623,32898.06199999992,39740.44529999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
674,20.30352037037032,24.53035203703702,98.12297827160486,32891.70299999992,39739.80619999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
675,20.299623456790076,24.52996234567899,98.12140814814808,32885.38999999993,39739.17029999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
676,20.295688271604888,24.529568827160475,98.11984938271596,32879.01499999992,39738.53899999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
677,20.29178209876538,24.529178209876523,98.1182753086419,32872.68699999992,39737.90149999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
678,20.287875925925878,24.528787592592572,98.11671283950609,32866.35899999992,39737.26869999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
679,20.28394074074069,24.528394074074058,98.11515037037029,32859.98399999992,39736.635899999965,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
680,20.279995679012295,24.527999567901215,98.11357629629623,32853.59299999992,39735.99839999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
681,20.27606049382711,24.527606049382698,98.11199827160486,32847.21799999991,39735.35929999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
682,20.272096296296244,24.52720962962961,98.11042419753079,32840.795999999915,39734.72179999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
683,20.26816111111106,24.526816111111096,98.10883851851844,32834.420999999915,39734.07959999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
684,20.26422592592587,24.526422592592574,98.10726444444438,32828.045999999915,39733.442099999964,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
685,20.260271604938218,24.526027160493808,98.1056903703703,32821.63999999991,39732.804599999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
686,20.256336419753033,24.525633641975293,98.10410864197523,32815.26499999991,39732.16399999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
687,20.252401234567845,24.525240123456772,98.10253456790117,32808.88999999991,39731.52649999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
688,20.24846604938266,24.524846604938254,98.10096049382709,32802.51499999991,39730.888999999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
689,20.244540740740682,24.524454074074058,98.09938641975302,32796.15599999991,39730.25149999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
690,20.24058641975303,24.52405864197529,98.09781629629623,32789.74999999991,39729.615599999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
691,20.236631481481425,24.52366314814813,98.09623456790116,32783.342999999906,39728.97499999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
692,20.232696296296236,24.523269629629613,98.09465259259252,32776.9679999999,39728.33429999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
693,20.22877098765426,24.522877098765413,98.09307851851845,32770.6089999999,39727.69679999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
694,20.224614197530805,24.522461419753068,98.09150839506165,32763.8749999999,39727.060899999975,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
695,20.22062098765426,24.522062098765414,98.08984567901227,32757.405999999904,39726.38749999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
696,20.216627777777717,24.52166277777776,98.08824839506165,32750.936999999903,39725.740599999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
697,20.212625308641915,24.52126253086418,98.08665111111104,32744.452999999907,39725.093699999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
698,20.208661111111052,24.520866111111093,98.08505012345672,32738.030999999908,39724.44529999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
699,20.2047067901234,24.52047067901233,98.08346444444437,32731.624999999905,39723.80309999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
700,20.200742592592537,24.520074259259243,98.08188271604932,32725.20299999991,39723.16249999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
701,20.196768518518464,24.519676851851834,98.08029703703697,32718.76499999991,39722.520299999975,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
702,20.19279506172834,24.519279506172825,98.07870740740734,32712.327999999907,39721.87649999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
703,20.188830864197477,24.518883086419738,98.0771180246913,32705.90599999991,39721.232799999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
704,20.1848567901234,24.51848567901233,98.07553234567895,32699.46799999991,39720.590599999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
705,20.18089259259254,24.518089259259245,98.07394271604932,32693.045999999915,39719.946799999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
706,20.176938271604886,24.517693827160482,98.07235703703698,32686.639999999916,39719.304599999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
707,20.17297407407402,24.517297407407394,98.07077530864193,32680.217999999913,39718.663999999975,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
708,20.16900987654316,24.516900987654306,98.06918962962958,32673.79599999992,39718.02179999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
709,20.165036419753037,24.516503641975298,98.06760395061723,32667.358999999917,39717.37959999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
710,20.16107222222217,24.51610722222221,98.06601456790119,32660.936999999914,39716.735899999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
711,20.157108024691308,24.515710802469126,98.06442888888884,32654.51499999992,39716.09369999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
712,20.153143827160445,24.515314382716042,98.0628432098765,32648.09299999992,39715.45149999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
713,20.14918950617279,24.514918950617275,98.06125753086417,32641.686999999925,39714.809299999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
714,20.14520617283946,24.514520617283942,98.0596758024691,32635.233999999924,39714.16869999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
715,20.140962345678965,24.51409623456789,98.05808246913577,32628.35899999992,39713.52339999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
716,20.136901851851803,24.513690185185176,98.05638493827156,32621.780999999915,39712.83589999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
717,20.13284135802464,24.51328413580246,98.0547607407407,32615.202999999918,39712.17809999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
718,20.128732098765383,24.512873209876535,98.05313654320985,32608.54599999992,39711.52029999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
719,20.124662345678964,24.512466234567892,98.05149283950614,32601.95299999992,39710.854599999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
720,20.120601851851802,24.512060185185177,98.04986493827157,32595.37499999992,39710.195299999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
721,20.116502469135753,24.51165024691357,98.04824074074071,32588.73399999992,39709.537499999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
722,20.11244197530859,24.511244197530853,98.04660098765429,32582.155999999923,39708.87339999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
723,20.10836172839501,24.510836172839497,98.04497679012341,32575.54599999992,39708.21559999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
724,20.104262962962913,24.510426296296288,98.04334469135799,32568.90599999992,39707.55459999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
725,20.10020246913575,24.510020246913573,98.04170518518515,32562.327999999914,39706.890599999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
726,20.096093209876493,24.509609320987646,98.04008098765429,32555.67099999992,39706.23279999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
727,20.092023456790074,24.509202345679004,98.03843728395059,32549.077999999918,39705.56709999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
728,20.087943209876492,24.508794320987647,98.03680938271602,32542.467999999913,39704.907799999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
729,20.083853703703653,24.508385370370362,98.03517728395059,32535.842999999917,39704.246799999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
730,20.079774074074024,24.5079774074074,98.03354148148145,32529.23399999992,39703.58429999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
731,20.075684567901185,24.507568456790114,98.0319096296296,32522.60899999992,39702.923399999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
732,20.07159506172835,24.507159506172833,98.03027382716046,32515.98399999992,39702.26089999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
733,20.067534567901184,24.506753456790115,98.02863802469133,32509.405999999926,39701.59839999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
734,20.063416049382667,24.506341604938264,98.02701382716046,32502.73399999992,39700.94059999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
735,20.059355555555506,24.50593555555555,98.02536641975306,32496.155999999923,39700.273399999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
736,20.055285185185134,24.505528518518513,98.0237422222222,32489.561999999918,39699.61559999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
737,20.051166666666617,24.505116666666662,98.02211407407405,32482.88999999992,39698.956199999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
738,20.047116049382666,24.50471160493827,98.02046666666665,32476.327999999914,39698.28899999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
739,20.043035802469085,24.504303580246912,98.01884641975307,32469.717999999917,39697.6328,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
740,20.038946296296245,24.503894629629627,98.01721432098765,32463.09299999992,39696.97179999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
741,20.034876543209826,24.503487654320985,98.01557851851851,32456.49999999992,39696.30929999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
742,20.030796296296245,24.503079629629624,98.01395061728394,32449.889999999916,39695.65,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
743,20.026687654320934,24.502668765432094,98.0123185185185,32443.233999999917,39694.988999999994,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
744,20.022627160493776,24.50226271604938,98.01067506172838,32436.655999999915,39694.3234,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
745,20.018556790123405,24.501855679012344,98.00905086419752,32430.061999999918,39693.6656,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
746,20.014506172839454,24.50145061728395,98.00742271604938,32423.499999999913,39693.0062,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
747,20.01044506172834,24.50104450617284,98.0058024691358,32416.920999999915,39692.35,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
748,20.00637530864192,24.5006375308642,98.00417802469136,32410.327999999918,39691.6921,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
749,20.002314814814763,24.50023148148148,98.0025501234568,32403.749999999913,39691.0328,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
750,19.99799382716044,24.499799382716052,98.00092592592593,32396.74999999991,39690.375,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
751,19.993817283950563,24.49938172839506,97.99919753086421,32389.983999999917,39689.675,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
752,19.989660493827106,24.498966049382716,97.99752691358024,32383.249999999916,39688.9984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
753,19.985503086419698,24.498550308641974,97.99586419753086,32376.51499999991,39688.325000000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
754,19.981346296296245,24.49813462962963,97.9942012345679,32369.780999999908,39687.6515,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
755,19.977188888888833,24.497718888888887,97.99253851851851,32363.045999999908,39686.97809999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
756,19.973012962962905,24.497301296296296,97.99087555555555,32356.280999999908,39686.304599999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
757,19.96884629629624,24.49688462962963,97.98920518518518,32349.530999999908,39685.628099999994,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
758,19.964688888888833,24.496468888888888,97.98753851851852,32342.795999999908,39684.9531,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
759,19.960541975308583,24.496054197530864,97.98587555555555,32336.077999999907,39684.279599999994,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
760,19.95637530864192,24.495637530864197,97.98421679012345,32329.327999999907,39683.6078,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
761,19.95219876543204,24.49521987654321,97.98255012345679,32322.561999999907,39682.9328,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
762,19.948051234567842,24.49480512345679,97.98087950617284,32315.842999999906,39682.256199999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
763,19.94389444444439,24.494389444444444,97.97922049382716,32309.10899999991,39681.584299999995,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
764,19.93973765432093,24.493973765432095,97.97755777777778,32302.37499999991,39680.910899999995,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
765,19.935570987654263,24.49355709876543,97.97589506172838,32295.62499999991,39680.237499999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
766,19.93139444444439,24.493139444444438,97.97422839506171,32288.858999999906,39679.56249999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
767,19.92723765432093,24.492723765432096,97.97255777777775,32282.124999999913,39678.885899999994,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
768,19.92309012345673,24.492309012345675,97.97089506172838,32275.405999999908,39678.21249999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
769,19.918932716049326,24.491893271604933,97.9692360493827,32268.670999999908,39677.54059999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
770,19.914775925925866,24.491477592592588,97.96757308641973,32261.936999999907,39676.867099999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
771,19.9106092592592,24.49106092592592,97.96591037037035,32255.186999999907,39676.193699999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
772,19.906452469135747,24.490645246913576,97.96424370370369,32248.452999999907,39675.51869999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
773,19.90229506172834,24.490229506172835,97.9625809876543,32241.717999999906,39674.84529999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
774,19.898138271604882,24.489813827160486,97.96091802469134,32234.983999999906,39674.17179999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
775,19.89400987654315,24.489400987654314,97.95925530864194,32228.295999999908,39673.49839999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
776,19.889872222222163,24.488987222222214,97.95760395061725,32221.592999999903,39672.82959999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
777,19.885744444444388,24.48857444444444,97.95594888888886,32214.905999999908,39672.159299999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
778,19.881606790123396,24.48816067901234,97.95429777777775,32208.202999999903,39671.49059999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
779,19.877469135802407,24.487746913580242,97.95264271604935,32201.4999999999,39670.820299999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
780,19.87329259259253,24.48732925925925,97.95098765432097,32194.733999999902,39670.14999999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
781,19.869116049382658,24.486911604938264,97.949317037037,32187.967999999903,39669.47339999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
782,19.86494938271599,24.486494938271598,97.94764641975306,32181.217999999903,39668.79679999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
783,19.86079259259253,24.48607925925925,97.94597975308639,32174.483999999902,39668.121799999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
784,19.856654938271546,24.48566549382715,97.944317037037,32167.780999999904,39667.44839999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
785,19.852526543209816,24.485252654320977,97.9426619753086,32161.092999999903,39666.77809999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
786,19.848350617283888,24.484835061728386,97.94101061728391,32154.327999999903,39666.10929999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
787,19.844174074074015,24.484417407407395,97.93934024691355,32147.561999999903,39665.43279999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
788,19.840036419753023,24.484003641975296,97.93766962962958,32140.858999999895,39664.75619999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
789,19.835917901234506,24.483591790123445,97.93601456790118,32134.186999999896,39664.085899999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
790,19.83179012345673,24.483179012345673,97.93436716049378,32127.499999999905,39663.41869999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
791,19.827623456790064,24.482762345679003,97.93271604938269,32120.749999999905,39662.749999999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
792,19.823466049382652,24.48234660493826,97.93104938271601,32114.014999999898,39662.07499999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
793,19.8193092592592,24.481930925925916,97.92938641975304,32107.280999999897,39661.401499999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
794,19.815142592592533,24.48151425925925,97.92772370370366,32100.530999999904,39660.728099999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
795,19.810985185185125,24.48109851851851,97.926057037037,32093.795999999897,39660.05309999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
796,19.806818518518458,24.480681851851845,97.92439407407404,32087.045999999897,39659.379599999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
797,19.80263271604932,24.48026327160493,97.92272740740738,32080.264999999898,39658.70459999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
798,19.798475925925864,24.47984759259258,97.92105308641972,32073.530999999897,39658.026499999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
799,19.794299382715987,24.479429938271593,97.91939037037032,32066.7649999999,39657.353099999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
800,19.790180864197467,24.47901808641974,97.91771975308637,32060.0929999999,39656.67649999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
801,19.786043209876482,24.478604320987642,97.91607234567896,32053.389999999898,39656.009299999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
802,19.781857407407344,24.47818574074073,97.91441728395057,32046.6089999999,39655.33899999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
803,19.777700617283887,24.477770061728382,97.91274296296292,32039.874999999898,39654.66089999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
804,19.77353395061722,24.477353395061716,97.91108024691353,32033.124999999898,39653.98749999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
805,19.769395679012284,24.476939567901223,97.90941358024686,32026.420999999897,39653.31249999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
